source_doc_id,source_url,source_path,一级分类,二级分类,三级分类,接口中文名称,接口英文名 / API 名称,接口描述,权限要求原文,最低积分要求,当前5000积分是否可用,每分钟调用限制,每日调用限制,单次最大返回条数,输入参数,输出参数,是否属于基础数据,是否属于行情数据,是否属于财务数据,是否属于新闻/资讯/舆情数据,是否属于资金流/资金面数据,是否属于股东/解禁/龙虎榜/公告等事件数据,是否适合作为TradingAgents-astock数据源替换候选,可替换当前TradingAgents哪类函数或数据主题,备注
164,https://tushare.pro/document/2?doc_id=164,自选组合 > 股票账户开户数据,自选组合,,,股票账户开户数据,stk_account,获取股票账户开户数据，统计周期为一周,积分：600积分可调取，具体请参阅 积分获取办法,600,5000积分可用,,,,"date(类型:str,必选:N):日期 | start_date(类型:str,必选:N):开始日期 | end_date(类型:str,必选:N):结束日期",date(类型:str):统计周期 | weekly_new(类型:float):本周新增（万） | total(类型:float):期末总账户数（万） | weekly_hold(类型:float):本周持仓账户数（万） | weekly_trade(类型:float):本周参与交易账户数（万）,否,否,否,否,否,否,否,,分类由API名前缀推断
165,https://tushare.pro/document/2?doc_id=165,自选组合 > 股票账户开户数据（旧）,自选组合,,,股票账户开户数据（旧）,stk_account_old,获取股票账户开户数据旧版格式数据，数据从2008年1月开始，到2015年5月29，新数据请通过 股票开户数据 获取。,积分：600积分可调取，具体请参阅 积分获取办法,600,5000积分可用,,,,"start_date(类型:str,必选:N):开始日期 | end_date(类型:str,必选:N):结束日期",date(类型:str):统计周期 | new_sh(类型:int):本周新增（上海，户） | new_sz(类型:int):本周新增（深圳，户） | active_sh(类型:float):期末有效账户（上海，万户） | active_sz(类型:float):期末有效账户（深圳，万户） | total_sh(类型:float):期末账户数（上海，万户） | total_sz(类型:float):期末账户数（深圳，万户） | trade_sh(类型:float):参与交易账户数（上海，万户） | trade_sz(类型:float):参与交易账户数（深圳，万户）,否,否,否,否,否,否,否,,分类由API名前缀推断
193,https://tushare.pro/document/2?doc_id=193,自选组合 > 上市公司管理层,自选组合,,,上市公司管理层,stk_managers,获取上市公司管理层,积分：用户需要2000积分才可以调取，5000积分以上频次相对较高，具体请参阅 积分获取办法,2000,5000积分可用,,,,"ts_code(类型:str,必选:N):股票代码，支持单个或多个股票输入 | ann_date(类型:str,必选:N):公告日期（YYYYMMDD格式，下同） | start_date(类型:str,必选:N):公告开始日期 | end_date(类型:str,必选:N):公告结束日期",ts_code(类型:str):TS股票代码 | ann_date(类型:str):公告日期 | name(类型:str):姓名 | gender(类型:str):性别 | lev(类型:str):岗位类别 | title(类型:str):岗位 | edu(类型:str):学历 | national(类型:str):国籍 | birthday(类型:str):出生年月 | begin_date(类型:str):上任日期 | end_date(类型:str):离任日期 | resume(类型:str):个人简历,是,否,否,否,否,否,否,,分类由API名前缀推断
194,https://tushare.pro/document/2?doc_id=194,自选组合 > 管理层薪酬和持股,自选组合,,,管理层薪酬和持股,stk_rewards,获取上市公司管理层薪酬和持股,积分：用户需要2000积分才可以调取，5000积分以上频次相对较高，具体请参阅 积分获取办法,2000,5000积分可用,,,,"ts_code(类型:str,必选:Y):TS股票代码，支持单个或多个代码输入 | end_date(类型:str,必选:N):报告期",ts_code(类型:str):TS股票代码 | ann_date(类型:str):公告日期 | end_date(类型:str):截止日期 | name(类型:str):姓名 | title(类型:str):职务 | reward(类型:float):报酬 | hold_vol(类型:float):持股数,是,否,否,否,否,否,否,,分类由API名前缀推断
296,https://tushare.pro/document/2?doc_id=296,自选组合 > 股票技术因子（量化因子）,自选组合,,,股票技术因子（量化因子）,stk_factor,获取股票每日技术面因子数据，用于跟踪股票当前走势情况，数据由Tushare社区自产，覆盖全历史,限量：单次最大10000条，可以循环或者分页提取；积分：5000积分每分钟可以请求100次，8000积分以上每分钟500次，具体请参阅 积分获取办法,5000,5000积分可用,100,,10000,"ts_code(类型:str,必选:N):股票代码 | trade_date(类型:str,必选:N):交易日期 （yyyymmdd，下同） | start_date(类型:str,必选:N):开始日期 | end_date(类型:str,必选:N):结束日期",ts_code(类型:str):股票代码 | trade_date(类型:str):交易日期 | close(类型:float):收盘价 | open(类型:float):开盘价 | high(类型:float):最高价 | low(类型:float):最低价 | pre_close(类型:float):昨收价 | change(类型:float):涨跌额 | pct_change(类型:float):涨跌幅 | vol(类型:float):成交量 （手） | amount(类型:float):成交额 （千元） | adj_factor(类型:float):复权因子 | open_hfq(类型:float):开盘价后复权 | open_qfq(类型:float):开盘价前复权 | close_hfq(类型:float):收盘价后复权 | close_qfq(类型:float):收盘价前复权 | high_hfq(类型:float):最高价后复权 | high_qfq(类型:float):最高价前复权 | low_hfq(类型:float):最低价后复权 | low_qfq(类型:float):最低价前复权 | pre_close_hfq(类型:float):昨收价后复权 | pre_close_qfq(类型:float):昨收价前复权 | macd_dif(类型:float):MACD_DIF (基于前复权价格计算，下同) | macd_dea(类型:float):MACD_DEA | macd(类型:float):MACD | kdj_k(类型:float):KDJ_K | kdj_d(类型:float):KDJ_D | kdj_j(类型:float):KDJ_J | rsi_6(类型:float):RSI_6 | rsi_12(类型:float):RSI_12 | rsi_24(类型:float):RSI_24 | boll_upper(类型:float):BOLL_UPPER | boll_mid(类型:float):BOLL_MID | boll_lower(类型:float):BOLL_LOWER | cci(类型:float):CCI,否,否,否,否,否,否,否,,分类由API名前缀推断
328,https://tushare.pro/document/2?doc_id=328,自选组合 > 股票技术面因子(专业版),自选组合,,,股票技术面因子(专业版),stk_factor_pro,获取股票每日技术面因子数据，用于跟踪股票当前走势情况，数据由Tushare社区自产，覆盖全历史；输出参数_bfq表示不复权，_qfq表示前复权 _hfq表示后复权，描述中说明了因子的默认传参，如需要特殊参数或者更多因子可以联系管理员评估,限量：单次调取最多返回10000条数据，可以通过日期参数循环；积分：5000积分每分钟可以请求30次，8000积分以上每分钟500次，具体请参阅 积分获取办法,5000,5000积分可用,30,,10000,"ts_code(类型:str,必选:N):股票代码ts_code,trade_date至少输入一个参数 | trade_date(类型:str,必选:N):交易日期(格式：yyyymmdd，下同) | start_date(类型:str,必选:N):开始日期 | end_date(类型:str,必选:N):结束日期","ts_code(类型:str,必选:N):股票代码ts_code,trade_date至少输入一个参数 | trade_date(类型:str,必选:N):交易日期(格式：yyyymmdd，下同) | start_date(类型:str,必选:N):开始日期 | end_date(类型:str,必选:N):结束日期",否,是,否,否,否,否,否,,分类由API名前缀推断
329,https://tushare.pro/document/2?doc_id=329,自选组合 > 股本情况（盘前）,自选组合,,,股本情况（盘前）,stk_premarket,每日开盘前获取当日股票的股本情况，包括总股本和流通股本，涨跌停价格等。,限量：单次最大8000条数据，可循环提取；权限：与积分无关，可以 在线开通 权限。,,需确认,,,8000,"ts_code(类型:str,必选:N):股票代码 | trade_date(类型:str,必选:N):交易日期(YYYYMMDD格式，下同) | start_date(类型:str,必选:N):开始日期 | end_date(类型:str,必选:N):结束日期",trade_date(类型:str):交易日期 | ts_code(类型:str):TS股票代码 | total_share(类型:float):总股本（万股） | float_share(类型:float):流通股本（万股） | pre_close(类型:float):昨日收盘价 | up_limit(类型:float):今日涨停价 | down_limit(类型:float):今日跌停价,否,否,否,否,否,否,否,,分类由API名前缀推断；权限命中单独/申请/开通等关键词，未强判为可用
364,https://tushare.pro/document/2?doc_id=364,自选组合 > 神奇九转指标,自选组合,,,神奇九转指标,stk_nineturn,神奇九转（又称“九转序列”）是一种基于技术分析的股票趋势反转指标，其思想来源于技术分析大师汤姆·迪马克（Tom DeMark）的TD序列。该指标的核心功能是通过识别股价在上涨或下跌过程中连续9天的特定走势，来判断股价的潜在反转点，从而帮助投资者提高抄底和逃顶的成功率，日线级别配合60min的九转效果更好，数据从20230101开始。,接口：stk_nineturn（由于涉及分钟数据每天21点更新）；限量：单次提取最大返回10000行数据，可通过股票代码和日期循环获取全部数据；权限：达到6000积分可以调用,6000,5000积分不可用,,1,10000,"ts_code(类型:str,必选:N):股票代码 | trade_date(类型:str,必选:N):交易日期 （格式：YYYY-MM-DD HH:MM:SS) | freq(类型:str,必选:N):频率(日daily) | start_date(类型:str,必选:N):开始时间 | end_date(类型:str,必选:N):结束时间",ts_code(类型:str):股票代码 | trade_date(类型:datetime):交易日期 | freq(类型:str):频率(日daily) | open(类型:float):开盘价 | high(类型:float):最高价 | low(类型:float):最低价 | close(类型:float):收盘价 | vol(类型:float):成交量 | amount(类型:float):成交额 | up_count(类型:float):上九转计数 | down_count(类型:float):下九转计数 | nine_up_turn(类型:str):是否上九转)+9表示上九转 | nine_down_turn(类型:str):是否下九转-9表示下九转,否,是,是,否,否,否,否,,分类由API名前缀推断
423,https://tushare.pro/document/2?doc_id=423,自选组合 > ST风险警示板股票,自选组合,,,ST风险警示板股票,st,ST风险警示板股票列表,限量：单次最大1000，可根据股票代码循环获取历史数据；积分：6000积分可提取数据，具体请参阅 积分获取办法,6000,5000积分不可用,,,,"ts_code(类型:str,必选:N):股票代码 | pub_date(类型:str,必选:N):发布日期 | imp_date(类型:str,必选:N):实施日期",ts_code(类型:str):股票代码 | name(类型:str):股票名称 | pub_date(类型:str):发布日期 | imp_date(类型:str):实施日期 | st_tpye(类型:str):类型 | st_reason(类型:str):st变更原因 | st_explain(类型:str):st变更详细原因,否,否,否,否,否,是,否,,分类由API名前缀推断
445,https://tushare.pro/document/2?doc_id=445,自选组合 > 自选股组合保存,自选组合,,,自选股组合保存,p_save,创建或修改自选股组合,限量：每个用户最多200个组合，如需更多请联系管理员,,需确认,,,,"name(类型:str,必选:Y):组合名称 | desc(类型:str,必选:N):描述 | items(类型:list,必选:Y):成份列表; 每个元素包含 ts_code:str, ts_type:str, weight:float, name:str, desc:str | ->ts_code(类型:str,必选:Y):成分的ts_code，（例如:股票代码) | ->ts_type(类型:str,必选:N):成分的类型，（例如:股票、基金、指数等) | ->name(类型:str,必选:N):成分的名称 | ->desc(类型:str,必选:N):成分的描述 | ->weight(类型:float,必选:N):成分的权重，例如：0.1",id(类型:int):主键 | ts_code(类型:str):成分代码 | ts_type(类型:str):成份类型 | name(类型:str):名称 | desc(类型:str):描述 | weight(类型:float):权重 | create_time(类型:datetime):创建时间 | update_time(类型:datetime):修改时间,否,否,否,否,否,否,否,,分类来自总览页链接或显式目录映射；权限命中单独/申请/开通等关键词，未强判为可用
446,https://tushare.pro/document/2?doc_id=446,自选组合 > 自选股组合查询,自选组合,,,自选股组合查询,p_list,自选股组合查询，不加参数查询出所以自定义组合,,,权限未标明,,,,"name(类型:str,必选:N):组合名称",id(类型:int):主键 | name(类型:str):名称 | desc(类型:str):描述 | create_time(类型:datetime):创建时间 | update_time(类型:datetime):修改时间,否,否,否,否,否,否,否,,分类来自总览页链接或显式目录映射；页面未提取到权限/积分/限量文字
447,https://tushare.pro/document/2?doc_id=447,自选组合 > 自选股组合删除,自选组合,,,自选股组合删除,p_delete,删除自选股组合,,,权限未标明,,,,"name(类型:int,必选:Y):组合名称",status(类型:bool):是否执行成功,否,否,否,否,否,否,否,,分类来自总览页链接或显式目录映射；页面未提取到权限/积分/限量文字
449,https://tushare.pro/document/2?doc_id=449,自选组合 > 自选股组合查询,自选组合,,,自选股组合查询,p_get,查询组合的成分列表,,,权限未标明,,,,"name(类型:str,必选:Y):组合名称",id(类型:int):编号 | ts_code(类型:str):成分代码 | ts_type(类型:str):成份类型（用户自定义类型，比如按行业、按概念板块或其他） | name(类型:str):名称 | desc(类型:str):描述 | weight(类型:float):权重 | create_time(类型:datetime):创建时间 | update_time(类型:datetime):修改时间,否,否,否,否,否,否,否,,分类来自总览页链接或显式目录映射；页面未提取到权限/积分/限量文字
